customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15634602,660,France,Female,43,2,0.0,1,1,1,104820.6819488191,1
15647311,572,Spain,Female,40,2,83650.54803598035,1,1,1,98775.77042889656,0
15619304,500,France,Female,39,8,157204.61872527708,2,1,0,113419.34295755344,1
15701354,695,France,Female,39,1,0.0,2,0,0,102300.14485841613,0
15737888,810,Spain,Female,43,2,119909.28822164187,1,1,1,146619.99601329945,0
15574012,637,Spain,Male,42,7,126602.36855783188,2,1,0,47986.53452937844,0
15592531,822,France,Male,50,7,0.0,2,1,1,10062.8,0
15656148,432,Germany,Female,30,3,109826.77175072426,3,1,0,45918.34197912646,1
15792365,459,France,Male,43,4,134127.49722062793,2,0,1,108922.51241940891,0
15592389,694,France,Male,28,2,131562.13567616258,1,1,1,129292.0592744517,0
15767821,561,France,Male,36,5,110994.05775674139,2,0,0,167735.65911672314,0
15737173,496,Spain,Male,25,2,0.0,2,1,0,71650.50949937418,0
15632264,483,France,Female,32,9,0.0,2,1,0,93223.4189685708,0
15691483,549,France,Female,25,5,0.0,2,0,0,190857.79,0
15600882,636,Spain,Female,36,7,0.0,2,1,1,79915.42360295645,0
15643966,616,Germany,Male,45,3,143129.41,2,0,1,64327.26,0
15737452,647,Germany,Male,54,1,129328.14671930975,1,1,0,109121.47114695559,1
15788218,595,Spain,Female,25,8,0.0,2,1,1,131171.57037791677,0
15661507,598,Spain,Male,39,5,49229.85072206038,1,0,0,94822.22111458804,0
15568982,726,France,Female,24,6,0.0,2,1,1,54724.03,0
15577657,732,France,Male,37,7,0.0,2,1,1,137183.71880247316,0
15597945,636,Spain,Female,32,8,0.0,2,1,0,138555.46,0
15699309,607,Spain,Female,37,4,0.0,1,1,0,30071.727584741246,1
15725737,669,France,Male,46,3,0.0,2,0,1,8487.75,0
15625047,846,France,Female,38,5,0.0,1,1,1,187616.16,0
15738191,552,France,Male,28,3,0.0,2,0,1,33707.39629650314,0
15736816,768,Germany,Male,32,1,128658.30392360728,1,1,1,109473.54123614922,0
15700772,487,France,Male,44,10,0.0,2,0,0,148213.40970874624,0
15728693,544,Germany,Female,36,3,105157.57708912158,1,1,1,124811.9852387747,0
15656300,432,France,Male,32,1,35857.27023954723,2,1,1,60678.148288141005,0
15589475,613,Spain,Female,40,3,0.0,3,1,0,63487.96062290981,1
15706552,521,France,Male,37,7,94472.74315420099,1,0,1,149427.84143934466,0
15750181,530,France,Male,43,9,112186.06058861512,2,0,0,75739.34830512104,0
15659428,521,Spain,Female,37,6,0.0,2,1,1,155553.0610521061,0
15732963,702,Spain,Female,30,9,0.0,2,1,1,55122.94851648898,0
15794171,493,France,Female,45,0,122739.38535624783,1,1,0,110362.10655836436,1
15788448,525,Spain,Male,30,2,137291.5211546388,1,1,1,118085.70117155711,0
15729599,791,Spain,Male,33,6,90622.4060463469,1,0,1,118095.73144059272,0
15717426,850,France,Male,36,7,0.0,1,1,1,40812.9,0
15585768,607,Germany,Male,44,3,92380.45120446502,2,0,1,123163.30746912197,0
15619360,472,Spain,Male,40,4,0.0,1,1,0,70154.22,0
15738148,499,France,Female,52,6,125050.23881770566,1,1,0,113403.75288054507,1
15687946,556,France,Female,61,2,117419.35,1,1,1,94153.83,0
15755196,834,France,Female,49,2,131394.56,1,0,0,194365.76,1
15684171,660,Spain,Female,61,5,155931.11,1,1,1,158338.39,0
15754849,776,Germany,Female,35,3,96078.81261972783,2,1,1,135192.37181746584,0
15602280,832,Germany,Female,28,9,123780.97603123913,1,1,1,97773.33719536533,1
15771573,628,Germany,Female,39,8,140520.01221398613,1,1,1,64567.04211908527,1
15766205,539,Germany,Male,37,3,117410.06664639579,1,1,1,84549.32991373482,0
15771873,777,Germany,Female,44,2,102560.22807551001,2,1,0,121758.05518181698,0
15616550,695,Germany,Male,44,10,98584.05945622704,2,1,0,70089.267933034,0
15768193,585,Germany,Male,36,5,146050.97,2,0,0,86424.57,0
15683553,747,France,Female,32,5,0.0,2,0,0,92335.98257322874,0
15702298,641,Germany,Male,42,8,132473.86767492667,1,0,0,146522.99182038696,1
15569590,601,Germany,Male,42,1,98495.72,1,1,0,40014.76,1
15760861,619,France,Male,43,1,125211.92,1,1,1,113410.49,0
15630053,661,France,Male,45,6,137298.00325324183,1,1,0,119970.51393525714,0
15647091,699,Germany,Male,23,1,71848.83236520959,1,0,0,144310.61614450603,0
15623944,517,France,Female,62,5,23760.710408516054,1,1,0,63623.32437741521,1
15804771,596,France,Male,54,5,13768.044335614337,1,1,1,143007.48652136893,0
15651280,736,Germany,Male,37,5,91350.71527217049,2,0,0,119074.88357264025,0
15773469,685,France,Female,29,8,148907.56289396193,2,0,0,142621.8213434847,0
15702014,590,Spain,Male,34,2,23517.86258474129,2,0,0,36755.59584777454,0
15751208,684,Spain,Male,56,8,78707.16,1,1,1,99398.36,0
15592461,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,0
15789484,811,Germany,Female,35,7,168217.74842439545,2,1,1,127142.33699150007,0
15696061,627,Germany,Female,39,1,105509.85422279012,1,1,0,129354.81392641284,0
15641582,745,Germany,Male,42,9,116314.642885859,2,1,1,156831.8647185172,0
15638424,672,Germany,Female,41,3,143003.2740273436,2,0,1,63623.30408563409,0
15755648,644,France,Female,23,7,131205.4011385738,1,1,0,123420.65898984413,0
