customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15601116,686,France,Male,32,6,0.0,2,1,1,179145.8376754973,0
15766374,632,Germany,Male,42,4,119624.6,2,1,1,195799.41490426424,0
15716994,559,Spain,Male,24,3,114739.92,1,1,0,86020.50733650806,1
15730759,561,France,Female,27,9,135637.0,1,1,0,153242.6906495729,1
15797900,517,France,Male,56,9,142147.32,1,0,0,39151.39673490675,1
15594340,569,France,Male,41,4,120243.49,1,1,0,162925.3441488687,1
15769955,683,France,Female,40,1,0.0,2,0,0,75784.05835064779,0
15654870,759,France,Female,45,8,0.0,2,1,1,99196.67361946683,0
15614230,426,France,Female,34,3,0.0,2,1,1,61227.931039090916,0
15657214,601,France,Male,74,2,0.0,2,0,1,51407.39070582451,0
15600392,735,France,Female,53,8,123845.36,2,0,1,170606.66657427733,1
15574692,667,Spain,Female,39,2,0.0,2,1,0,40855.44487878017,1
15663885,741,France,Male,32,5,0.0,1,1,1,64850.62333613363,0
15731519,511,France,Female,30,5,0.0,2,1,0,144189.36092686444,0
15661708,508,France,Female,41,5,0.0,2,1,1,94251.50685629106,0
15812073,529,France,Female,31,7,0.0,2,1,1,175549.60251857367,0
15761149,673,France,Female,44,8,133444.97,1,0,1,5771.816480250218,0
15712568,515,Spain,Male,40,10,121355.99,1,1,0,138194.83865855797,0
15687153,850,Germany,Male,49,8,98649.55,1,1,0,119326.45306120456,1
15599386,627,Germany,Male,28,5,71097.23,1,1,1,130495.8754757769,0
15679804,636,France,Male,36,5,117559.05,2,1,1,111541.4027382672,0
15793883,798,France,Male,28,3,0.0,2,1,0,2187.778403948615,0
15748231,700,Germany,Male,35,4,95853.39,2,1,0,193144.31456821453,0
15742511,514,France,Male,35,3,121030.9,1,1,0,9982.016579381534,0
15691627,713,France,Female,37,8,0.0,1,1,1,16329.503773237415,0
15701936,467,Germany,Male,28,10,126315.26,1,1,0,32288.530778162807,1
15752047,689,Germany,Male,33,2,161814.64,2,1,0,169473.7477914244,0
15799300,510,Germany,Male,31,0,113688.63,1,1,0,33162.46591090518,1
15739858,618,France,Male,56,7,0.0,1,1,1,142471.48534551053,1
15696859,474,France,Male,45,10,0.0,2,0,0,172250.23642207915,0
15661330,754,France,Male,37,6,0.0,1,1,1,116511.25266833196,0
15797165,703,France,Male,56,9,0.0,1,0,0,85477.20472614674,1
15572360,683,France,Male,30,10,57657.49,1,0,0,79152.51458327999,0
15631512,597,France,Female,26,8,149989.39,1,1,0,42190.16680062413,0
15799932,812,France,Male,24,10,0.0,2,1,1,157012.43475892706,0
15794253,832,Spain,Female,34,6,138190.13,2,0,1,146705.99962182314,0
15738980,506,France,Male,43,2,0.0,2,1,0,105548.93881932076,0
15783030,685,France,Female,40,7,0.0,1,1,0,72707.77438630039,1
15578865,632,Germany,Female,50,5,107959.39,1,1,1,6843.079096824807,1
15670163,666,France,Female,27,4,0.0,2,0,0,88863.7071717801,0
15570051,775,Germany,Female,38,6,179886.41,2,0,0,153250.82550869882,0
15565701,698,Spain,Female,39,9,161993.89,1,0,0,90306.09908431895,0
15593636,657,France,Female,39,4,80293.81,1,1,0,97077.92897941239,0
15599440,748,France,Female,34,8,0.0,2,1,0,53624.0885158816,0
15618255,642,Germany,Female,56,6,103244.86,2,1,0,143069.85366190627,1
15770291,844,France,Female,29,8,0.0,2,0,0,147379.76383216126,0
15659002,766,France,Female,45,6,0.0,2,0,0,147335.10151963847,0
15579130,708,Germany,Female,43,0,118994.84,1,1,0,181538.35049704526,1
15742238,705,Germany,Male,35,4,136496.12,2,1,0,116789.16380081169,0
15692259,695,France,Female,29,9,0.0,2,1,0,111577.11049694914,0
